run_id,task_id,condition,runtime_verification_mode,benchmark_suite,origin_type,difficulty,defect_category,status,succeeded,verified_success,unverified_success,full_suite_passed,hidden_suite_status,hidden_suite_configured,hidden_suite_passed,hidden_suite_test_count,hidden_verified_success,visible_hidden_disagreement,policy_failure,model_calls,decision_parse_failures,patch_rejection_count,patch_application_failure_count,verification_failure_count,failed_attempt_count,failed_attempt_ids,current_attempt_id,last_failed_attempt_id,last_rolled_back_attempt_id,last_failure_category,terminal_failure_category,steps,tool_calls,patch_attempts,successful_patch_count,elapsed_seconds,changed_file_count,changed_files,invalid_patch_count,rejected_tool_count,timeout_count,rollback_count,syntax_check_count,syntax_error_count,targeted_test_count,full_test_count,failed_test_count,finish_rejection_count,reflection_count,hypothesis_revision_count,no_progress_rejection_count,budget_exhausted,final_message
fixed-workflow-mutmut-alg-mutmut-algorithms-core-x-count-vowels-mutmut-1-final-research-a67548fea430,mutmut-alg-mutmut-algorithms-core-x-count-vowels-mutmut-1,fixed-workflow,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_constant,succeeded,True,True,False,True,passed,True,True,8,True,False,False,1,0,0,0,1,0,,,,,test_verification_failed,,6,6,1,1,59.3649738919994,1,src/mutmut_algorithms/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,Full test suite passed after repair.
fixed-workflow-mutmut-alg-mutmut-algorithms-core-x-factorial-mutmut-10-final-research-e-73023c33535f,mutmut-alg-mutmut-algorithms-core-x-factorial-mutmut-10,fixed-workflow,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_arithmetic,succeeded,True,True,False,True,passed,True,True,8,True,False,False,1,0,0,0,1,0,,,,,test_verification_failed,,6,6,1,1,60.6048971600012,1,src/mutmut_algorithms/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,Full test suite passed after repair.
fixed-workflow-mutmut-alg-mutmut-algorithms-core-x-flatten-once-mutmut-1-final-research-fb36fa8b298b,mutmut-alg-mutmut-algorithms-core-x-flatten-once-mutmut-1,fixed-workflow,strict,patchpilot-primary-research-benchmark,mutmut,medium,mutmut_collection,succeeded,True,True,False,True,passed,True,True,8,True,False,False,1,0,0,0,1,0,,,,,test_verification_failed,,6,6,1,1,83.52188697800011,1,src/mutmut_algorithms/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,Full test suite passed after repair.
fixed-workflow-mutmut-alg-mutmut-algorithms-core-x-gcd-mutmut-6-final-research-evaluati-701b6a467cc3,mutmut-alg-mutmut-algorithms-core-x-gcd-mutmut-6,fixed-workflow,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_arithmetic,succeeded,True,True,False,True,passed,True,True,8,True,False,False,1,0,0,0,1,0,,,,,test_verification_failed,,6,6,1,1,55.37083990099927,1,src/mutmut_algorithms/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,Full test suite passed after repair.
fixed-workflow-mutmut-alg-mutmut-algorithms-core-x-has-balanced-parentheses-mutmut-11-f-9ab43f47ba87,mutmut-alg-mutmut-algorithms-core-x-has-balanced-parentheses-mutmut-11,fixed-workflow,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_arithmetic,succeeded,True,True,False,True,passed,True,True,8,True,False,False,1,0,0,0,1,0,,,,,test_verification_failed,,6,6,1,1,82.40658796699972,1,src/mutmut_algorithms/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,Full test suite passed after repair.
fixed-workflow-mutmut-alg-mutmut-algorithms-core-x-is-even-mutmut-1-final-research-eval-047cef2070b3,mutmut-alg-mutmut-algorithms-core-x-is-even-mutmut-1,fixed-workflow,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_comparison,succeeded,True,True,False,True,passed,True,True,8,True,False,False,1,0,0,0,1,0,,,,,test_verification_failed,,6,6,1,1,52.34553961200072,1,src/mutmut_algorithms/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,Full test suite passed after repair.
fixed-workflow-mutmut-alg-mutmut-algorithms-core-x-is-palindrome-mutmut-5-final-researc-0d32a2638945,mutmut-alg-mutmut-algorithms-core-x-is-palindrome-mutmut-5,fixed-workflow,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_comparison,succeeded,True,True,False,True,passed,True,True,8,True,False,False,1,0,0,0,1,0,,,,,test_verification_failed,,6,6,1,1,59.48290714200084,1,src/mutmut_algorithms/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,Full test suite passed after repair.
fixed-workflow-mutmut-alg-mutmut-algorithms-core-x-lcm-mutmut-10-final-research-evaluat-cfbf121a57cc,mutmut-alg-mutmut-algorithms-core-x-lcm-mutmut-10,fixed-workflow,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_arithmetic,succeeded,True,True,False,True,passed,True,True,8,True,False,False,1,0,0,0,1,0,,,,,test_verification_failed,,6,6,1,1,89.6038310699987,1,src/mutmut_algorithms/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,Full test suite passed after repair.
fixed-workflow-mutmut-alg-mutmut-algorithms-core-x-median-mutmut-15-final-research-eval-cccc62221e1b,mutmut-alg-mutmut-algorithms-core-x-median-mutmut-15,fixed-workflow,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_arithmetic,succeeded,True,True,False,True,passed,True,True,8,True,False,False,1,0,0,0,1,0,,,,,test_verification_failed,,6,6,1,1,84.32898592700076,1,src/mutmut_algorithms/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,Full test suite passed after repair.
fixed-workflow-mutmut-alg-mutmut-algorithms-core-x-merge-sorted-mutmut-12-final-researc-9ddd6beb986b,mutmut-alg-mutmut-algorithms-core-x-merge-sorted-mutmut-12,fixed-workflow,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_arithmetic,succeeded,True,True,False,True,passed,True,True,8,True,False,False,1,0,0,0,1,0,,,,,test_verification_failed,,6,6,1,1,122.74206221599889,1,src/mutmut_algorithms/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,Full test suite passed after repair.
fixed-workflow-mutmut-alg-mutmut-algorithms-core-x-multiply-mutmut-1-final-research-eva-78e86d84b267,mutmut-alg-mutmut-algorithms-core-x-multiply-mutmut-1,fixed-workflow,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_arithmetic,succeeded,True,True,False,True,passed,True,True,8,True,False,False,1,0,0,0,1,0,,,,,test_verification_failed,,6,6,1,1,55.967678513001374,1,src/mutmut_algorithms/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,Full test suite passed after repair.
fixed-workflow-mutmut-alg-mutmut-algorithms-core-x-normalize-whitespace-mutmut-1-final-b4f014423814,mutmut-alg-mutmut-algorithms-core-x-normalize-whitespace-mutmut-1,fixed-workflow,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_constant,succeeded,True,True,False,True,passed,True,True,8,True,False,False,1,0,0,0,1,0,,,,,test_verification_failed,,6,6,1,1,63.33108058200014,1,src/mutmut_algorithms/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,Full test suite passed after repair.
fixed-workflow-mutmut-alg-mutmut-algorithms-core-x-safe-divide-mutmut-6-final-research-1b4f3246d6a7,mutmut-alg-mutmut-algorithms-core-x-safe-divide-mutmut-6,fixed-workflow,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_arithmetic,succeeded,True,True,False,True,passed,True,True,8,True,False,False,1,0,0,0,1,0,,,,,test_verification_failed,,6,6,1,1,63.19546610600082,1,src/mutmut_algorithms/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,Full test suite passed after repair.
fixed-workflow-mutmut-col-mutmut-collections-core-x-bounded-slice-mutmut-20-final-resea-868de301adf6,mutmut-col-mutmut-collections-core-x-bounded-slice-mutmut-20,fixed-workflow,strict,patchpilot-primary-research-benchmark,mutmut,medium,mutmut_collection,escalated,False,False,False,False,failed,True,False,9,False,False,True,2,2,0,0,1,0,,,,,decision_parse_error,decision_parse_error,3,3,0,0,0.6641999969997414,0,,0,0,0,0,0,0,0,1,1,0,0,0,0,False,"The decision policy failed safely: PolicyResponseError: Model response contained neither a usable corrected function nor a replacement line: No valid changed lines in model diff: def bounded_slice(
    values: Sequence[int],
    start: int,
    stop: int,
) -> list[int]:
    """"""Return a slice after clamping bounds into the sequence range.""""""
    lower = max(0, min(start, len(values)))
    upper = max(lower, min(stop, len(values)))
    return list(range(lower, upper + 1)) First invalid response: ```python
def bounded_slice(
    values: Sequence[int],
    start: int,
    stop: int,
) -> list[int]:
    """"""Return a slice after clamping bounds into the sequence range.""""""
    lower = max(0, min(start, len(values)))
    upper = max(lower, min(stop, len(values)))
    return list(range(lower, upper Raw response: ```python
def bounded_slice(
    values: Sequence[int],
    start: int,
    stop: int,
) -> list[int]:
    """"""Return a slice after clamping bounds into the sequence range.""""""
    lower = max(0, min(start, len(values)))
    upper = max(lower, min(stop, len(values)))
    return list(range(lower, upper + 1))
```"
fixed-workflow-mutmut-col-mutmut-collections-core-x-chunked-mutmut-10-final-research-ev-8ea30e1d386e,mutmut-col-mutmut-collections-core-x-chunked-mutmut-10,fixed-workflow,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_arithmetic,succeeded,True,True,False,True,passed,True,True,9,True,False,False,1,0,0,0,1,0,,,,,test_verification_failed,,6,6,1,1,103.25192171399976,1,src/mutmut_collections/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,Full test suite passed after repair.
fixed-workflow-mutmut-col-mutmut-collections-core-x-cumulative-sum-mutmut-5-final-resea-4d14bbca6834,mutmut-col-mutmut-collections-core-x-cumulative-sum-mutmut-5,fixed-workflow,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_arithmetic,succeeded,True,True,False,True,passed,True,True,9,True,False,False,1,0,0,0,1,0,,,,,test_verification_failed,,6,6,1,1,63.76734392099934,1,src/mutmut_collections/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,Full test suite passed after repair.
fixed-workflow-mutmut-col-mutmut-collections-core-x-first-non-none-mutmut-1-final-resea-13a5e3e397df,mutmut-col-mutmut-collections-core-x-first-non-none-mutmut-1,fixed-workflow,strict,patchpilot-primary-research-benchmark,mutmut,medium,mutmut_boolean,succeeded,True,True,False,True,passed,True,True,9,True,False,False,1,0,0,0,1,0,,,,,test_verification_failed,,6,6,1,1,59.947649791,1,src/mutmut_collections/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,Full test suite passed after repair.
fixed-workflow-mutmut-col-mutmut-collections-core-x-flatten-once-mutmut-1-final-researc-625e8652a14f,mutmut-col-mutmut-collections-core-x-flatten-once-mutmut-1,fixed-workflow,strict,patchpilot-primary-research-benchmark,mutmut,medium,mutmut_collection,succeeded,True,True,False,True,passed,True,True,9,True,False,False,1,0,0,0,1,0,,,,,test_verification_failed,,6,6,1,1,78.84597685799963,1,src/mutmut_collections/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,Full test suite passed after repair.
fixed-workflow-mutmut-col-mutmut-collections-core-x-frequency-map-mutmut-3-final-resear-cad290924745,mutmut-col-mutmut-collections-core-x-frequency-map-mutmut-3,fixed-workflow,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_arithmetic,succeeded,True,True,False,True,passed,True,True,9,True,False,False,1,0,0,0,1,0,,,,,test_verification_failed,,6,6,1,1,78.44530891700015,1,src/mutmut_collections/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,Full test suite passed after repair.
fixed-workflow-mutmut-col-mutmut-collections-core-x-index-of-max-mutmut-1-final-researc-c0175e42f793,mutmut-col-mutmut-collections-core-x-index-of-max-mutmut-1,fixed-workflow,strict,patchpilot-primary-research-benchmark,mutmut,medium,mutmut_boolean,succeeded,True,True,False,True,passed,True,True,9,True,False,False,1,0,0,0,1,0,,,,,test_verification_failed,,6,6,1,1,71.7588485719989,1,src/mutmut_collections/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,Full test suite passed after repair.
fixed-workflow-mutmut-col-mutmut-collections-core-x-interleave-mutmut-1-final-research-aae69d4b2a7f,mutmut-col-mutmut-collections-core-x-interleave-mutmut-1,fixed-workflow,strict,patchpilot-primary-research-benchmark,mutmut,medium,mutmut_collection,succeeded,True,True,False,True,passed,True,True,9,True,False,False,1,0,0,0,1,0,,,,,test_verification_failed,,6,6,1,1,158.61737636100042,1,src/mutmut_collections/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,Full test suite passed after repair.
fixed-workflow-mutmut-col-mutmut-collections-core-x-merge-counts-mutmut-4-final-researc-2854e50116a0,mutmut-col-mutmut-collections-core-x-merge-counts-mutmut-4,fixed-workflow,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_arithmetic,succeeded,True,True,False,True,passed,True,True,9,True,False,False,1,0,0,0,1,0,,,,,test_verification_failed,,6,6,1,1,115.68766675999905,1,src/mutmut_collections/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,Full test suite passed after repair.
fixed-workflow-mutmut-col-mutmut-collections-core-x-mode-mutmut-12-final-research-evalu-e204a8a1193c,mutmut-col-mutmut-collections-core-x-mode-mutmut-12,fixed-workflow,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_arithmetic,escalated,False,False,False,False,failed,True,False,9,False,False,True,3,2,0,0,2,1,1,,1,1,decision_parse_error,decision_parse_error,7,7,1,1,91.34985351100113,0,,0,0,0,1,1,0,0,2,2,0,0,0,0,False,"The decision policy failed safely: PolicyResponseError: The generated patch exactly repeats a previous failed patch. Revise the repair using the latest failing-test evidence. First invalid response: ```python
from collections import Counter

def mode(values: Sequence[int]) -> int:
    """"""Return the most frequent value, breaking ties by first appearance.""""""
    if not values:
        raise ValueError(""mode requires at least one value"")
    
    counts = Counter(values)
    max_count = max(counts Raw response: ```python
from collections import Counter

def mode(values: Sequence[int]) -> int:
    """"""Return the most frequent value, breaking ties by first appearance.""""""
    if not values:
        raise ValueError(""mode requires at least one value"")
    
    counts = Counter(values)
    max_count = max(counts.values())
    candidates = [value for value, count in counts.items() if count == max_count]
    
    return min(candidates)  # Break ties by first appearance
```"
fixed-workflow-mutmut-col-mutmut-collections-core-x-pairwise-differences-mutmut-1-final-3ea91eb543c5,mutmut-col-mutmut-collections-core-x-pairwise-differences-mutmut-1,fixed-workflow,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_arithmetic,succeeded,True,True,False,True,passed,True,True,9,True,False,False,1,0,0,0,1,0,,,,,test_verification_failed,,6,6,1,1,114.64517807299853,1,src/mutmut_collections/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,Full test suite passed after repair.
fixed-workflow-mutmut-col-mutmut-collections-core-x-partition-by-sign-mutmut-4-final-re-01c4f11602c5,mutmut-col-mutmut-collections-core-x-partition-by-sign-mutmut-4,fixed-workflow,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_boundary,escalated,False,False,False,False,failed,True,False,9,False,False,True,2,2,0,0,1,0,,,,,decision_parse_error,decision_parse_error,3,3,0,0,1.066243201999896,0,,0,0,0,0,0,0,0,1,1,0,0,0,0,False,"The decision policy failed safely: PolicyResponseError: Model response contained neither a usable corrected function nor a replacement line: No valid changed lines in model diff: def partition_by_sign(values: Iterable[int]) -> tuple[list[int], list[int]]:
    """"""Partition values into negative and non-negative groups.""""""
    negative: list[int] = []
    non_negative: list[int] = []
    for value in values:
        target = negative if value <= 0 else non_negative
        target.append(value)
    return negative, non_negative First invalid response: ```python
def partition_by_sign(values: Iterable[int]) -> tuple[list[int], list[int]]:
    """"""Partition values into negative and non-negative groups.""""""
    negative: list[int] = []
    non_negative: list[int] = []
    for value in values:
        target = negative if value <= 0 else non_negative Raw response: ```python
def partition_by_sign(values: Iterable[int]) -> tuple[list[int], list[int]]:
    """"""Partition values into negative and non-negative groups.""""""
    negative: list[int] = []
    non_negative: list[int] = []
    for value in values:
        target = negative if value <= 0 else non_negative
        target.append(value)
    return negative, non_negative
```"
fixed-workflow-mutmut-col-mutmut-collections-core-x-rotate-left-mutmut-3-final-research-39abb7aaebff,mutmut-col-mutmut-collections-core-x-rotate-left-mutmut-3,fixed-workflow,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_arithmetic,succeeded,True,True,False,True,passed,True,True,9,True,False,False,1,0,0,0,1,0,,,,,test_verification_failed,,6,6,1,1,147.65651972500018,1,src/mutmut_collections/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,Full test suite passed after repair.
fixed-workflow-mutmut-col-mutmut-collections-core-x-take-until-mutmut-1-final-research-98d5982bd919,mutmut-col-mutmut-collections-core-x-take-until-mutmut-1,fixed-workflow,strict,patchpilot-primary-research-benchmark,mutmut,medium,mutmut_collection,succeeded,True,True,False,True,passed,True,True,9,True,False,False,1,0,0,0,1,0,,,,,test_verification_failed,,6,6,1,1,126.16755690299942,1,src/mutmut_collections/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,Full test suite passed after repair.
