run_id,task_id,condition,runtime_verification_mode,benchmark_suite,origin_type,difficulty,defect_category,status,succeeded,verified_success,unverified_success,full_suite_passed,hidden_suite_status,hidden_suite_configured,hidden_suite_passed,hidden_suite_test_count,hidden_verified_success,visible_hidden_disagreement,policy_failure,model_calls,decision_parse_failures,patch_rejection_count,patch_application_failure_count,verification_failure_count,failed_attempt_count,failed_attempt_ids,current_attempt_id,last_failed_attempt_id,last_rolled_back_attempt_id,last_failure_category,terminal_failure_category,steps,tool_calls,patch_attempts,successful_patch_count,elapsed_seconds,changed_file_count,changed_files,invalid_patch_count,rejected_tool_count,timeout_count,rollback_count,syntax_check_count,syntax_error_count,targeted_test_count,full_test_count,failed_test_count,finish_rejection_count,reflection_count,hypothesis_revision_count,no_progress_rejection_count,budget_exhausted,final_message
full-reflective-agent-mutmut-alg-mutmut-algorithms-core-x-count-vowels-mutmut-1-final-r-9795f4763337,mutmut-alg-mutmut-algorithms-core-x-count-vowels-mutmut-1,full-reflective-agent,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_constant,succeeded,True,True,False,True,passed,True,True,8,True,False,False,3,0,0,0,1,0,,,,,test_verification_failed,,6,6,1,1,232.4879108219975,1,src/mutmut_algorithms/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,The current repository revision passed the full suite.
full-reflective-agent-mutmut-alg-mutmut-algorithms-core-x-factorial-mutmut-10-final-res-54935464e23c,mutmut-alg-mutmut-algorithms-core-x-factorial-mutmut-10,full-reflective-agent,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_arithmetic,succeeded,True,True,False,True,passed,True,True,8,True,False,False,3,0,0,0,1,0,,,,,test_verification_failed,,6,6,1,1,231.57610437199764,1,src/mutmut_algorithms/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,The current repository revision passed the full suite.
full-reflective-agent-mutmut-alg-mutmut-algorithms-core-x-flatten-once-mutmut-1-final-r-f3c08b014a27,mutmut-alg-mutmut-algorithms-core-x-flatten-once-mutmut-1,full-reflective-agent,strict,patchpilot-primary-research-benchmark,mutmut,medium,mutmut_collection,succeeded,True,True,False,True,passed,True,True,8,True,False,False,3,0,0,0,1,0,,,,,test_verification_failed,,6,6,1,1,254.6998950490015,1,src/mutmut_algorithms/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,The current repository revision passed the full suite.
full-reflective-agent-mutmut-alg-mutmut-algorithms-core-x-gcd-mutmut-6-final-research-e-81955150fa79,mutmut-alg-mutmut-algorithms-core-x-gcd-mutmut-6,full-reflective-agent,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_arithmetic,succeeded,True,True,False,True,passed,True,True,8,True,False,False,3,0,0,0,1,0,,,,,test_verification_failed,,6,6,1,1,222.6167501279997,1,src/mutmut_algorithms/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,The current repository revision passed the full suite.
full-reflective-agent-mutmut-alg-mutmut-algorithms-core-x-has-balanced-parentheses-mutm-2c2ad72b5597,mutmut-alg-mutmut-algorithms-core-x-has-balanced-parentheses-mutmut-11,full-reflective-agent,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_arithmetic,escalated,False,False,False,False,failed,True,False,8,False,False,True,4,2,0,0,1,0,,,,,decision_parse_error,decision_parse_error,3,3,0,0,172.45854450899787,0,,0,0,0,0,0,0,0,1,1,0,0,0,0,False,"The decision policy failed safely: PolicyResponseError: Model response contained neither a usable corrected function nor a replacement line: No valid changed lines in model diff: def has_balanced_parentheses(s: str) -> bool:
    balance = 0
    for char in s:
        if char == '(':
            balance += 1
        elif char == ')':
            balance -= 1
        if balance < 0:
            return False
    return balance == 0 First invalid response: ```python
def has_balanced_parentheses(s: str) -> bool:
    balance = 0
    for char in s:
        if char == '(':
            balance += 1
        elif char == ')':
            balance -= 1
        if balance < 0:
            return False
    return balance == 0
``` Raw response: ```python
def has_balanced_parentheses(s: str) -> bool:
    balance = 0
    for char in s:
        if char == '(':
            balance += 1
        elif char == ')':
            balance -= 1
        if balance < 0:
            return False
    return balance == 0
```"
full-reflective-agent-mutmut-alg-mutmut-algorithms-core-x-is-even-mutmut-1-final-resear-821d4706329a,mutmut-alg-mutmut-algorithms-core-x-is-even-mutmut-1,full-reflective-agent,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_comparison,succeeded,True,True,False,True,passed,True,True,8,True,False,False,3,0,0,0,1,0,,,,,test_verification_failed,,6,6,1,1,223.00613803099986,1,src/mutmut_algorithms/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,The current repository revision passed the full suite.
full-reflective-agent-mutmut-alg-mutmut-algorithms-core-x-is-palindrome-mutmut-5-final-abba2c2e3001,mutmut-alg-mutmut-algorithms-core-x-is-palindrome-mutmut-5,full-reflective-agent,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_comparison,succeeded,True,True,False,True,passed,True,True,8,True,False,False,3,0,0,0,1,0,,,,,test_verification_failed,,6,6,1,1,227.46143095700245,1,src/mutmut_algorithms/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,The current repository revision passed the full suite.
full-reflective-agent-mutmut-alg-mutmut-algorithms-core-x-lcm-mutmut-10-final-research-a450ab80de29,mutmut-alg-mutmut-algorithms-core-x-lcm-mutmut-10,full-reflective-agent,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_arithmetic,succeeded,True,True,False,True,passed,True,True,8,True,False,False,3,0,0,0,1,0,,,,,test_verification_failed,,6,6,1,1,255.29580909200013,1,src/mutmut_algorithms/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,The current repository revision passed the full suite.
full-reflective-agent-mutmut-alg-mutmut-algorithms-core-x-median-mutmut-15-final-resear-d68a57fb8203,mutmut-alg-mutmut-algorithms-core-x-median-mutmut-15,full-reflective-agent,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_arithmetic,succeeded,True,True,False,True,passed,True,True,8,True,False,False,3,0,0,0,1,0,,,,,test_verification_failed,,6,6,1,1,256.7411697349962,1,src/mutmut_algorithms/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,The current repository revision passed the full suite.
full-reflective-agent-mutmut-alg-mutmut-algorithms-core-x-merge-sorted-mutmut-12-final-85b1b8abc2e7,mutmut-alg-mutmut-algorithms-core-x-merge-sorted-mutmut-12,full-reflective-agent,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_arithmetic,succeeded,True,True,False,True,passed,True,True,8,True,False,False,3,0,0,0,1,0,,,,,test_verification_failed,,6,6,1,1,309.31122233799397,1,src/mutmut_algorithms/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,The current repository revision passed the full suite.
full-reflective-agent-mutmut-alg-mutmut-algorithms-core-x-multiply-mutmut-1-final-resea-47e12c41c4b6,mutmut-alg-mutmut-algorithms-core-x-multiply-mutmut-1,full-reflective-agent,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_arithmetic,succeeded,True,True,False,True,passed,True,True,8,True,False,False,3,0,0,0,1,0,,,,,test_verification_failed,,6,6,1,1,227.24222339400148,1,src/mutmut_algorithms/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,The current repository revision passed the full suite.
full-reflective-agent-mutmut-alg-mutmut-algorithms-core-x-normalize-whitespace-mutmut-1-733a23de9897,mutmut-alg-mutmut-algorithms-core-x-normalize-whitespace-mutmut-1,full-reflective-agent,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_constant,succeeded,True,True,False,True,passed,True,True,8,True,False,False,3,0,0,0,1,0,,,,,test_verification_failed,,6,6,1,1,231.57368214500457,1,src/mutmut_algorithms/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,The current repository revision passed the full suite.
full-reflective-agent-mutmut-alg-mutmut-algorithms-core-x-safe-divide-mutmut-6-final-re-312e5d8d359e,mutmut-alg-mutmut-algorithms-core-x-safe-divide-mutmut-6,full-reflective-agent,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_arithmetic,succeeded,True,True,False,True,passed,True,True,8,True,False,False,3,0,0,0,1,0,,,,,test_verification_failed,,6,6,1,1,238.70644813500257,1,src/mutmut_algorithms/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,The current repository revision passed the full suite.
full-reflective-agent-mutmut-col-mutmut-collections-core-x-bounded-slice-mutmut-20-fina-4a369f85faf4,mutmut-col-mutmut-collections-core-x-bounded-slice-mutmut-20,full-reflective-agent,strict,patchpilot-primary-research-benchmark,mutmut,medium,mutmut_collection,escalated,False,False,False,False,failed,True,False,9,False,False,True,4,2,0,0,1,0,,,,,decision_parse_error,decision_parse_error,3,3,0,0,180.12817081100366,0,,0,0,0,0,0,0,0,1,1,0,0,0,0,False,"The decision policy failed safely: PolicyResponseError: Model response contained neither a usable corrected function nor a replacement line: No valid changed lines in model diff: def bounded_slice(
    values: Sequence[int],
    start: int,
    stop: int,
) -> list[int]:
    """"""Return a slice after clamping bounds into the sequence range.""""""
    lower = max(0, min(start, len(values)))
    upper = max(lower, min(stop, len(values)))
    return list(range(lower, upper + 1)) First invalid response: ```python
def bounded_slice(
    values: Sequence[int],
    start: int,
    stop: int,
) -> list[int]:
    """"""Return a slice after clamping bounds into the sequence range.""""""
    lower = max(0, min(start, len(values)))
    upper = max(lower, min(stop, len(values)))
    return list(range(lower, upper Raw response: ```python
def bounded_slice(
    values: Sequence[int],
    start: int,
    stop: int,
) -> list[int]:
    """"""Return a slice after clamping bounds into the sequence range.""""""
    lower = max(0, min(start, len(values)))
    upper = max(lower, min(stop, len(values)))
    return list(range(lower, upper + 1))
```"
full-reflective-agent-mutmut-col-mutmut-collections-core-x-chunked-mutmut-10-final-rese-f13bbbc6c7e2,mutmut-col-mutmut-collections-core-x-chunked-mutmut-10,full-reflective-agent,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_arithmetic,succeeded,True,True,False,True,passed,True,True,9,True,False,False,3,0,0,0,1,0,,,,,test_verification_failed,,6,6,1,1,261.8901409179962,1,src/mutmut_collections/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,The current repository revision passed the full suite.
full-reflective-agent-mutmut-col-mutmut-collections-core-x-cumulative-sum-mutmut-5-fina-d28d99074c8b,mutmut-col-mutmut-collections-core-x-cumulative-sum-mutmut-5,full-reflective-agent,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_arithmetic,succeeded,True,True,False,True,passed,True,True,9,True,False,False,3,0,0,0,1,0,,,,,test_verification_failed,,6,6,1,1,224.0923603439951,1,src/mutmut_collections/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,The current repository revision passed the full suite.
full-reflective-agent-mutmut-col-mutmut-collections-core-x-first-non-none-mutmut-1-fina-ea9d5c4619bd,mutmut-col-mutmut-collections-core-x-first-non-none-mutmut-1,full-reflective-agent,strict,patchpilot-primary-research-benchmark,mutmut,medium,mutmut_boolean,succeeded,True,True,False,True,passed,True,True,9,True,False,False,3,0,0,0,1,0,,,,,test_verification_failed,,6,6,1,1,229.4690239929987,1,src/mutmut_collections/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,The current repository revision passed the full suite.
full-reflective-agent-mutmut-col-mutmut-collections-core-x-flatten-once-mutmut-1-final-3f4bcbbd1b23,mutmut-col-mutmut-collections-core-x-flatten-once-mutmut-1,full-reflective-agent,strict,patchpilot-primary-research-benchmark,mutmut,medium,mutmut_collection,escalated,False,False,False,False,failed,True,False,9,False,False,True,4,2,0,0,1,0,,,,,decision_parse_error,decision_parse_error,3,3,0,0,170.95766388099582,0,,0,0,0,0,0,0,0,1,1,0,0,0,0,False,"The decision policy failed safely: PolicyResponseError: Model response contained neither a usable corrected function nor a replacement line: No valid changed lines in model diff: def flatten_once(groups: Iterable[Iterable[int]]) -> list[int]:
    """"""Flatten exactly one level of nested iterables.""""""
    result = []
    for group in groups:
        if isinstance(group, (list, tuple)):
            result.extend(group)
        else:
            result.append(group)
    return result First invalid response: ```python
def flatten_once(groups: Iterable[Iterable[int]]) -> list[int]:
    """"""Flatten exactly one level of nested iterables.""""""
    result = []
    for group in groups:
        result.extend(group)
    return result
``` Raw response: ```python
def flatten_once(groups: Iterable[Iterable[int]]) -> list[int]:
    """"""Flatten exactly one level of nested iterables.""""""
    result = []
    for group in groups:
        if isinstance(group, (list, tuple)):
            result.extend(group)
        else:
            result.append(group)
    return result
```"
full-reflective-agent-mutmut-col-mutmut-collections-core-x-frequency-map-mutmut-3-final-b26298f2b9ce,mutmut-col-mutmut-collections-core-x-frequency-map-mutmut-3,full-reflective-agent,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_arithmetic,succeeded,True,True,False,True,passed,True,True,9,True,False,False,3,0,0,0,1,0,,,,,test_verification_failed,,6,6,1,1,256.0471523419983,1,src/mutmut_collections/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,The current repository revision passed the full suite.
full-reflective-agent-mutmut-col-mutmut-collections-core-x-index-of-max-mutmut-1-final-5cf300b7a98d,mutmut-col-mutmut-collections-core-x-index-of-max-mutmut-1,full-reflective-agent,strict,patchpilot-primary-research-benchmark,mutmut,medium,mutmut_boolean,succeeded,True,True,False,True,passed,True,True,9,True,False,False,3,0,0,0,1,0,,,,,test_verification_failed,,6,6,1,1,240.361446531002,1,src/mutmut_collections/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,The current repository revision passed the full suite.
full-reflective-agent-mutmut-col-mutmut-collections-core-x-interleave-mutmut-1-final-re-2796b0945a61,mutmut-col-mutmut-collections-core-x-interleave-mutmut-1,full-reflective-agent,strict,patchpilot-primary-research-benchmark,mutmut,medium,mutmut_collection,succeeded,True,True,False,True,passed,True,True,9,True,False,False,3,0,0,0,1,0,,,,,test_verification_failed,,6,6,1,1,259.465220570004,1,src/mutmut_collections/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,The current repository revision passed the full suite.
full-reflective-agent-mutmut-col-mutmut-collections-core-x-merge-counts-mutmut-4-final-4922c742e4ed,mutmut-col-mutmut-collections-core-x-merge-counts-mutmut-4,full-reflective-agent,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_arithmetic,succeeded,True,True,False,True,passed,True,True,9,True,False,False,3,0,0,0,1,0,,,,,test_verification_failed,,6,6,1,1,259.60329209899646,1,src/mutmut_collections/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,The current repository revision passed the full suite.
full-reflective-agent-mutmut-col-mutmut-collections-core-x-mode-mutmut-12-final-researc-28e1a3a5e76b,mutmut-col-mutmut-collections-core-x-mode-mutmut-12,full-reflective-agent,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_arithmetic,escalated,False,False,False,False,failed,True,False,9,False,False,True,5,2,0,0,2,1,1,,1,1,decision_parse_error,decision_parse_error,6,6,1,1,231.94176315500226,0,,0,0,0,1,1,0,0,2,2,0,0,0,0,False,"The decision policy failed safely: PolicyResponseError: Model did not return a valid tool decision after 2 attempt(s): Failed post-patch verification requires a meaningful reflection. Raw response: {
  ""reasoning_summary"": ""The last failed patch attempt was rolled back successfully, indicating that the current hypothesis may not be correct. The failure in `test_mode` suggests an issue with the logic of the `mode` function, which calculates the most frequent value from a list of integers. A revised hypothesis should focus on ensuring that the function correctly handles edge cases and ties."",
  ""plan"": [
    ""Revisit the logic of the `mode` function to ensure it correctly identifies the most"
full-reflective-agent-mutmut-col-mutmut-collections-core-x-pairwise-differences-mutmut-9ba7723ba620,mutmut-col-mutmut-collections-core-x-pairwise-differences-mutmut-1,full-reflective-agent,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_arithmetic,succeeded,True,True,False,True,passed,True,True,9,True,False,False,3,0,0,0,1,0,,,,,test_verification_failed,,6,6,1,1,207.18524477400206,1,src/mutmut_collections/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,The current repository revision passed the full suite.
full-reflective-agent-mutmut-col-mutmut-collections-core-x-partition-by-sign-mutmut-4-f-4cdb4bc8356e,mutmut-col-mutmut-collections-core-x-partition-by-sign-mutmut-4,full-reflective-agent,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_boundary,escalated,False,False,False,False,failed,True,False,9,False,False,True,4,2,0,0,1,0,,,,,decision_parse_error,decision_parse_error,3,3,0,0,170.47382532200572,0,,0,0,0,0,0,0,0,1,1,0,0,0,0,False,"The decision policy failed safely: PolicyResponseError: Model response contained neither a usable corrected function nor a replacement line: No valid changed lines in model diff: from typing import *
from collections import *

def partition_by_sign(lst: List[int]) -> Tuple[List[int], List[int]]:
    positive = [x for x in lst if x > 0]
    negative = [x for x in lst if x < 0]
    return (negative, positive) First invalid response: ```python
from typing import *
from collections import *

def partition_by_sign(lst: List[int]) -> Tuple[List[int], List[int]]:
    positive = [x for x in lst if x > 0]
    negative = [x for x in lst if x < 0]
    return (negative, positive)
``` Raw response: ```python
from typing import *
from collections import *

def partition_by_sign(lst: List[int]) -> Tuple[List[int], List[int]]:
    positive = [x for x in lst if x > 0]
    negative = [x for x in lst if x < 0]
    return (negative, positive)
```"
full-reflective-agent-mutmut-col-mutmut-collections-core-x-rotate-left-mutmut-3-final-r-aad6fb6fa0df,mutmut-col-mutmut-collections-core-x-rotate-left-mutmut-3,full-reflective-agent,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_arithmetic,succeeded,True,True,False,True,passed,True,True,9,True,False,False,3,0,0,0,1,0,,,,,test_verification_failed,,6,6,1,1,264.3485507430014,1,src/mutmut_collections/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,The current repository revision passed the full suite.
full-reflective-agent-mutmut-col-mutmut-collections-core-x-take-until-mutmut-1-final-re-0c27af825737,mutmut-col-mutmut-collections-core-x-take-until-mutmut-1,full-reflective-agent,strict,patchpilot-primary-research-benchmark,mutmut,medium,mutmut_collection,succeeded,True,True,False,True,passed,True,True,9,True,False,False,3,0,0,0,1,0,,,,,test_verification_failed,,6,6,1,1,256.3749304140001,1,src/mutmut_collections/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,The current repository revision passed the full suite.
