run_id,task_id,condition,runtime_verification_mode,benchmark_suite,origin_type,difficulty,defect_category,status,succeeded,verified_success,unverified_success,full_suite_passed,hidden_suite_status,hidden_suite_configured,hidden_suite_passed,hidden_suite_test_count,hidden_verified_success,visible_hidden_disagreement,policy_failure,model_calls,decision_parse_failures,patch_rejection_count,patch_application_failure_count,verification_failure_count,failed_attempt_count,failed_attempt_ids,current_attempt_id,last_failed_attempt_id,last_rolled_back_attempt_id,last_failure_category,terminal_failure_category,steps,tool_calls,patch_attempts,successful_patch_count,elapsed_seconds,changed_file_count,changed_files,invalid_patch_count,rejected_tool_count,timeout_count,rollback_count,syntax_check_count,syntax_error_count,targeted_test_count,full_test_count,failed_test_count,finish_rejection_count,reflection_count,hypothesis_revision_count,no_progress_rejection_count,budget_exhausted,final_message
tool-agent-no-reflection-mutmut-alg-mutmut-algorithms-core-x-count-vowels-mutmut-1-fina-779df54bd36b,mutmut-alg-mutmut-algorithms-core-x-count-vowels-mutmut-1,tool-agent-no-reflection,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_constant,succeeded,True,True,False,True,passed,True,True,8,True,False,False,3,0,0,0,1,0,,,,,test_verification_failed,,5,5,1,1,278.96516457300095,1,src/mutmut_algorithms/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,The current repository revision passed the full suite.
tool-agent-no-reflection-mutmut-alg-mutmut-algorithms-core-x-factorial-mutmut-10-final-547d646bdbc1,mutmut-alg-mutmut-algorithms-core-x-factorial-mutmut-10,tool-agent-no-reflection,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_arithmetic,succeeded,True,True,False,True,passed,True,True,8,True,False,False,4,0,0,0,1,0,,,,,test_verification_failed,,7,7,1,1,394.1696275329996,1,src/mutmut_algorithms/core.py,0,1,0,0,1,0,0,2,1,0,0,0,0,False,The current repository revision passed the full suite.
tool-agent-no-reflection-mutmut-alg-mutmut-algorithms-core-x-flatten-once-mutmut-1-fina-e793e96aa119,mutmut-alg-mutmut-algorithms-core-x-flatten-once-mutmut-1,tool-agent-no-reflection,strict,patchpilot-primary-research-benchmark,mutmut,medium,mutmut_collection,succeeded,True,True,False,True,passed,True,True,8,True,False,False,3,0,0,0,1,0,,,,,test_verification_failed,,5,5,1,1,319.0007579259982,1,src/mutmut_algorithms/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,The current repository revision passed the full suite.
tool-agent-no-reflection-mutmut-alg-mutmut-algorithms-core-x-gcd-mutmut-6-final-researc-909146ecd7e1,mutmut-alg-mutmut-algorithms-core-x-gcd-mutmut-6,tool-agent-no-reflection,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_arithmetic,escalated,False,False,False,False,failed,True,False,8,False,False,True,5,2,0,0,1,0,,,,,decision_parse_error,decision_parse_error,4,4,0,0,314.96998443600023,0,,0,1,0,0,0,0,0,1,1,0,0,0,0,False,"The decision policy failed safely: PolicyResponseError: Model response contained neither a usable corrected function nor a replacement line: No valid changed lines in model diff: from math import gcd

def gcd(a: int, b: int) -> int:
    while b != 0:
        a, b = b, a % b
    return a First invalid response: ```python
from math import gcd

def gcd(a: int, b: int) -> int:
    return a if b == 0 else gcd(b, a % b)
``` Raw response: ```python
from math import gcd

def gcd(a: int, b: int) -> int:
    while b != 0:
        a, b = b, a % b
    return a
```"
tool-agent-no-reflection-mutmut-alg-mutmut-algorithms-core-x-has-balanced-parentheses-m-7f7c2ee1b385,mutmut-alg-mutmut-algorithms-core-x-has-balanced-parentheses-mutmut-11,tool-agent-no-reflection,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_arithmetic,succeeded,True,True,False,True,passed,True,True,8,True,False,False,3,0,0,0,1,0,,,,,test_verification_failed,,5,5,1,1,343.74677656100175,1,src/mutmut_algorithms/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,The current repository revision passed the full suite.
tool-agent-no-reflection-mutmut-alg-mutmut-algorithms-core-x-is-even-mutmut-1-final-res-5d678e8ee939,mutmut-alg-mutmut-algorithms-core-x-is-even-mutmut-1,tool-agent-no-reflection,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_comparison,succeeded,True,True,False,True,passed,True,True,8,True,False,False,3,0,0,0,1,0,,,,,test_verification_failed,,5,5,1,1,283.1256952949989,1,src/mutmut_algorithms/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,The current repository revision passed the full suite.
tool-agent-no-reflection-mutmut-alg-mutmut-algorithms-core-x-is-palindrome-mutmut-5-fin-fd4918c07e7a,mutmut-alg-mutmut-algorithms-core-x-is-palindrome-mutmut-5,tool-agent-no-reflection,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_comparison,succeeded,True,True,False,True,passed,True,True,8,True,False,False,3,0,0,0,1,0,,,,,test_verification_failed,,5,5,1,1,272.0256395569995,1,src/mutmut_algorithms/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,The current repository revision passed the full suite.
tool-agent-no-reflection-mutmut-alg-mutmut-algorithms-core-x-lcm-mutmut-10-final-resear-37db3c192a32,mutmut-alg-mutmut-algorithms-core-x-lcm-mutmut-10,tool-agent-no-reflection,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_arithmetic,succeeded,True,True,False,True,passed,True,True,8,True,False,False,3,0,0,0,1,0,,,,,test_verification_failed,,6,6,1,1,284.9593479460018,1,src/mutmut_algorithms/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,The current repository revision passed the full suite.
tool-agent-no-reflection-mutmut-alg-mutmut-algorithms-core-x-median-mutmut-15-final-res-5de6e0f2f19b,mutmut-alg-mutmut-algorithms-core-x-median-mutmut-15,tool-agent-no-reflection,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_arithmetic,succeeded,True,True,False,True,passed,True,True,8,True,False,False,3,0,0,0,1,0,,,,,test_verification_failed,,5,5,1,1,305.062046836003,1,src/mutmut_algorithms/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,The current repository revision passed the full suite.
tool-agent-no-reflection-mutmut-alg-mutmut-algorithms-core-x-merge-sorted-mutmut-12-fin-91ae0841a6eb,mutmut-alg-mutmut-algorithms-core-x-merge-sorted-mutmut-12,tool-agent-no-reflection,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_arithmetic,succeeded,True,True,False,True,passed,True,True,8,True,False,False,3,0,0,0,1,0,,,,,test_verification_failed,,5,5,1,1,347.3360054920013,1,src/mutmut_algorithms/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,The current repository revision passed the full suite.
tool-agent-no-reflection-mutmut-alg-mutmut-algorithms-core-x-multiply-mutmut-1-final-re-fe348c7155e3,mutmut-alg-mutmut-algorithms-core-x-multiply-mutmut-1,tool-agent-no-reflection,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_arithmetic,succeeded,True,True,False,True,passed,True,True,8,True,False,False,3,0,0,0,1,0,,,,,test_verification_failed,,5,5,1,1,272.56411992799985,1,src/mutmut_algorithms/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,The current repository revision passed the full suite.
tool-agent-no-reflection-mutmut-alg-mutmut-algorithms-core-x-normalize-whitespace-mutmu-0fb50a2c4afd,mutmut-alg-mutmut-algorithms-core-x-normalize-whitespace-mutmut-1,tool-agent-no-reflection,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_constant,succeeded,True,True,False,True,passed,True,True,8,True,False,False,3,0,0,0,1,0,,,,,test_verification_failed,,5,5,1,1,281.3261722390016,1,src/mutmut_algorithms/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,The current repository revision passed the full suite.
tool-agent-no-reflection-mutmut-alg-mutmut-algorithms-core-x-safe-divide-mutmut-6-final-11c3488d6a1d,mutmut-alg-mutmut-algorithms-core-x-safe-divide-mutmut-6,tool-agent-no-reflection,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_arithmetic,succeeded,True,True,False,True,passed,True,True,8,True,False,False,3,0,0,0,1,0,,,,,test_verification_failed,,5,5,1,1,299.9758817340007,1,src/mutmut_algorithms/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,The current repository revision passed the full suite.
tool-agent-no-reflection-mutmut-col-mutmut-collections-core-x-bounded-slice-mutmut-20-f-1b4ffdd40c34,mutmut-col-mutmut-collections-core-x-bounded-slice-mutmut-20,tool-agent-no-reflection,strict,patchpilot-primary-research-benchmark,mutmut,medium,mutmut_collection,escalated,False,False,False,False,failed,True,False,9,False,False,True,4,2,0,0,1,0,,,,,decision_parse_error,decision_parse_error,2,2,0,0,212.65844062700126,0,,0,0,0,0,0,0,0,1,1,0,0,0,0,False,"The decision policy failed safely: PolicyResponseError: Model response contained neither a usable corrected function nor a replacement line: No valid changed lines in model diff: def bounded_slice(
    values: Sequence[int],
    start: int,
    stop: int,
) -> list[int]:
    """"""Return a slice after clamping bounds into the sequence range.""""""
    lower = max(0, min(start, len(values)))
    upper = max(lower, min(stop, len(values)))
    return list(range(lower, upper + 1)) First invalid response: ```python
def bounded_slice(
    values: Sequence[int],
    start: int,
    stop: int,
) -> list[int]:
    """"""Return a slice after clamping bounds into the sequence range.""""""
    lower = max(0, min(start, len(values)))
    upper = max(lower, min(stop, len(values)))
    return list(range(lower, upper Raw response: ```python
def bounded_slice(
    values: Sequence[int],
    start: int,
    stop: int,
) -> list[int]:
    """"""Return a slice after clamping bounds into the sequence range.""""""
    lower = max(0, min(start, len(values)))
    upper = max(lower, min(stop, len(values)))
    return list(range(lower, upper + 1))
```"
tool-agent-no-reflection-mutmut-col-mutmut-collections-core-x-chunked-mutmut-10-final-r-d32aeee20088,mutmut-col-mutmut-collections-core-x-chunked-mutmut-10,tool-agent-no-reflection,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_arithmetic,succeeded,True,True,False,True,passed,True,True,9,True,False,False,3,0,0,0,1,0,,,,,test_verification_failed,,5,5,1,1,312.4014602049974,1,src/mutmut_collections/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,The current repository revision passed the full suite.
tool-agent-no-reflection-mutmut-col-mutmut-collections-core-x-cumulative-sum-mutmut-5-f-e8e8e15c1eb8,mutmut-col-mutmut-collections-core-x-cumulative-sum-mutmut-5,tool-agent-no-reflection,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_arithmetic,escalated,False,False,False,False,failed,True,False,9,False,False,True,5,2,0,0,1,0,,,,,decision_parse_error,decision_parse_error,4,4,0,0,329.21249366199845,0,,0,1,0,0,0,0,0,1,1,0,0,0,0,False,"The decision policy failed safely: PolicyResponseError: Model response contained neither a usable corrected function nor a replacement line: No valid changed lines in model diff: def cumulative_sum(lst: list) -> list:
    result = []
    current_sum = 0
    for num in lst:
        current_sum += num
        result.append(current_sum)
    return result First invalid response: ```python
def cumulative_sum(lst: list) -> list:
    return [sum(lst[:i+1]) for i in range(len(lst))]
``` Raw response: ```python
def cumulative_sum(lst: list) -> list:
    result = []
    current_sum = 0
    for num in lst:
        current_sum += num
        result.append(current_sum)
    return result
```"
tool-agent-no-reflection-mutmut-col-mutmut-collections-core-x-first-non-none-mutmut-1-f-fc753b30876d,mutmut-col-mutmut-collections-core-x-first-non-none-mutmut-1,tool-agent-no-reflection,strict,patchpilot-primary-research-benchmark,mutmut,medium,mutmut_boolean,succeeded,True,True,False,True,passed,True,True,9,True,False,False,3,0,0,0,1,0,,,,,test_verification_failed,,5,5,1,1,302.043329529999,1,src/mutmut_collections/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,The current repository revision passed the full suite.
tool-agent-no-reflection-mutmut-col-mutmut-collections-core-x-flatten-once-mutmut-1-fin-ff3f11b69029,mutmut-col-mutmut-collections-core-x-flatten-once-mutmut-1,tool-agent-no-reflection,strict,patchpilot-primary-research-benchmark,mutmut,medium,mutmut_collection,succeeded,True,True,False,True,passed,True,True,9,True,False,False,3,0,0,0,1,0,,,,,test_verification_failed,,5,5,1,1,292.70426818899796,1,src/mutmut_collections/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,The current repository revision passed the full suite.
tool-agent-no-reflection-mutmut-col-mutmut-collections-core-x-frequency-map-mutmut-3-fi-356d52cef3db,mutmut-col-mutmut-collections-core-x-frequency-map-mutmut-3,tool-agent-no-reflection,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_arithmetic,succeeded,True,True,False,True,passed,True,True,9,True,False,False,4,0,0,0,1,0,,,,,test_verification_failed,,7,7,1,1,447.21125906700036,1,src/mutmut_collections/core.py,0,1,0,0,1,0,0,2,1,0,0,0,0,False,The current repository revision passed the full suite.
tool-agent-no-reflection-mutmut-col-mutmut-collections-core-x-index-of-max-mutmut-1-fin-a452fe86d2cf,mutmut-col-mutmut-collections-core-x-index-of-max-mutmut-1,tool-agent-no-reflection,strict,patchpilot-primary-research-benchmark,mutmut,medium,mutmut_boolean,succeeded,True,True,False,True,passed,True,True,9,True,False,False,3,0,0,0,1,0,,,,,test_verification_failed,,5,5,1,1,307.45117864499844,1,src/mutmut_collections/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,The current repository revision passed the full suite.
tool-agent-no-reflection-mutmut-col-mutmut-collections-core-x-interleave-mutmut-1-final-c97ee85524c2,mutmut-col-mutmut-collections-core-x-interleave-mutmut-1,tool-agent-no-reflection,strict,patchpilot-primary-research-benchmark,mutmut,medium,mutmut_collection,succeeded,True,True,False,True,passed,True,True,9,True,False,False,3,0,0,0,1,0,,,,,test_verification_failed,,5,5,1,1,380.0137055940031,1,src/mutmut_collections/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,The current repository revision passed the full suite.
tool-agent-no-reflection-mutmut-col-mutmut-collections-core-x-merge-counts-mutmut-4-fin-eaf8b314e58f,mutmut-col-mutmut-collections-core-x-merge-counts-mutmut-4,tool-agent-no-reflection,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_arithmetic,escalated,False,False,False,False,failed,True,False,9,False,False,True,5,2,0,0,1,0,,,,,decision_parse_error,decision_parse_error,4,4,0,0,345.6222068879979,0,,0,1,0,0,0,0,0,1,1,0,0,0,0,False,"The decision policy failed safely: PolicyResponseError: Model response contained neither a usable corrected function nor a replacement line: No valid changed lines in model diff: def merge_counts(left: dict, right: dict) -> dict:
    merged = left.copy()
    for key, value in right.items():
        if key in merged:
            merged[key] += value
        else:
            merged[key] = value
    return merged First invalid response: ```python
def merge_counts(left: dict, right: dict) -> dict:
    merged = left.copy()
    for key, value in right.items():
        if key in merged:
            merged[key] += value
        else:
            merged[key] = value
    return merged
``` Raw response: ```python
def merge_counts(left: dict, right: dict) -> dict:
    merged = left.copy()
    for key, value in right.items():
        if key in merged:
            merged[key] += value
        else:
            merged[key] = value
    return merged
```"
tool-agent-no-reflection-mutmut-col-mutmut-collections-core-x-mode-mutmut-12-final-rese-6f63e1587655,mutmut-col-mutmut-collections-core-x-mode-mutmut-12,tool-agent-no-reflection,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_arithmetic,escalated,False,False,False,False,failed,True,False,9,False,False,True,6,2,0,0,2,1,1,,1,1,decision_parse_error,decision_parse_error,8,8,1,1,341.4307401320002,0,,0,1,0,1,1,0,0,2,2,0,0,0,0,False,"The decision policy failed safely: PolicyResponseError: The generated patch exactly repeats a previous failed patch. Revise the repair using the latest failing-test evidence. First invalid response: ```python
from collections import Counter

def mode(values: Sequence[int]) -> int:
    """"""Return the most frequent value, breaking ties by first appearance.""""""
    if not values:
        raise ValueError(""mode requires at least one value"")
    
    counts = Counter(values)
    max_count = max(counts Raw response: ```python
from collections import Counter

def mode(values: Sequence[int]) -> int:
    """"""Return the most frequent value, breaking ties by first appearance.""""""
    if not values:
        raise ValueError(""mode requires at least one value"")
    
    counts = Counter(values)
    max_count = max(counts.values())
    candidates = [value for value, count in counts.items() if count == max_count]
    
    return min(candidates)  # Break ties by first appearance
```"
