run_id,task_id,condition,runtime_verification_mode,benchmark_suite,origin_type,difficulty,defect_category,status,succeeded,verified_success,unverified_success,full_suite_passed,hidden_suite_status,hidden_suite_configured,hidden_suite_passed,hidden_suite_test_count,hidden_verified_success,visible_hidden_disagreement,policy_failure,model_calls,decision_parse_failures,patch_rejection_count,patch_application_failure_count,verification_failure_count,failed_attempt_count,failed_attempt_ids,current_attempt_id,last_failed_attempt_id,last_rolled_back_attempt_id,last_failure_category,terminal_failure_category,steps,tool_calls,patch_attempts,successful_patch_count,elapsed_seconds,changed_file_count,changed_files,invalid_patch_count,rejected_tool_count,timeout_count,rollback_count,syntax_check_count,syntax_error_count,targeted_test_count,full_test_count,failed_test_count,finish_rejection_count,reflection_count,hypothesis_revision_count,no_progress_rejection_count,budget_exhausted,final_message
one-shot-mutmut-col-mutmut-collections-core-x-take-until-mutmut-1-final-research-evalua-caf42eaa2633,mutmut-col-mutmut-collections-core-x-take-until-mutmut-1,one-shot,strict,patchpilot-primary-research-benchmark,mutmut,medium,mutmut_collection,succeeded,True,True,False,True,passed,True,True,9,True,False,False,1,0,0,0,1,0,,,,,test_verification_failed,,6,6,1,1,80.53471210099997,1,src/mutmut_collections/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,Full test suite passed after one-shot repair.
one-shot-mutmut-col-mutmut-collections-core-x-transpose-mutmut-1-final-research-evaluat-88392e62a054,mutmut-col-mutmut-collections-core-x-transpose-mutmut-1,one-shot,strict,patchpilot-primary-research-benchmark,mutmut,medium,mutmut_boolean,succeeded,True,True,False,True,passed,True,True,9,True,False,False,2,1,0,0,1,0,,,,,test_verification_failed,,6,6,1,1,236.44294934499976,1,src/mutmut_collections/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,Full test suite passed after one-shot repair.
one-shot-mutmut-txt-mutmut-textdata-core-x-camel-to-snake-mutmut-10-final-research-eval-0d5bad83e776,mutmut-txt-mutmut-textdata-core-x-camel-to-snake-mutmut-10,one-shot,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_arithmetic,escalated,False,False,False,False,failed,True,False,9,False,False,False,2,1,0,0,2,1,1,,1,1,user_escalated,user_escalated,6,6,1,1,248.41218486700018,0,,0,0,0,1,1,0,0,2,2,0,0,0,0,False,The failed one-shot patch was rolled back transactionally.
one-shot-mutmut-txt-mutmut-textdata-core-x-count-substring-mutmut-1-final-research-eval-aac6aea7a689,mutmut-txt-mutmut-textdata-core-x-count-substring-mutmut-1,one-shot,strict,patchpilot-primary-research-benchmark,mutmut,medium,mutmut_boolean,succeeded,True,True,False,True,passed,True,True,9,True,False,False,1,0,0,0,1,0,,,,,test_verification_failed,,6,6,1,1,77.94025266799963,1,src/mutmut_textdata/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,Full test suite passed after one-shot repair.
one-shot-mutmut-txt-mutmut-textdata-core-x-format-bytes-mutmut-31-final-research-evalua-8ebf86769453,mutmut-txt-mutmut-textdata-core-x-format-bytes-mutmut-31,one-shot,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_arithmetic,escalated,False,False,False,False,failed,True,False,9,False,False,True,2,2,0,0,1,0,,,,,decision_parse_error,decision_parse_error,3,3,0,0,0.4863670969998566,0,,0,0,0,0,0,0,0,1,1,0,0,0,0,False,"The decision policy failed safely: PolicyResponseError: Model response contained neither a usable corrected function nor a replacement line: No valid changed lines in model diff: def format_bytes(size: int) -> str:
    """"""Format a non-negative byte count using binary units.""""""
    if size < 0:
        raise ValueError(""size cannot be negative"")
    units = (""B"", ""KiB"", ""MiB"", ""GiB"")
    value = float(size)
    unit = units[0]
    for candidate in units:
        unit = candidate
        if value < 1024 or candidate == units[-1]:
            break
        value *= 1024
    if unit == ""B"":
        return f""{int(value)} {unit}""
    return f""{value:.1f} {unit}"" First invalid response: ```python
def format_bytes(size: int) -> str:
    """"""Format a non-negative byte count using binary units.""""""
    if size < 0:
        raise ValueError(""size cannot be negative"")
    units = (""B"", ""KiB"", ""MiB"", ""GiB"")
    value = float(size)
    unit = units[0]
    for candidate in units:
        uni Raw response: ```python
def format_bytes(size: int) -> str:
    """"""Format a non-negative byte count using binary units.""""""
    if size < 0:
        raise ValueError(""size cannot be negative"")
    units = (""B"", ""KiB"", ""MiB"", ""GiB"")
    value = float(size)
    unit = units[0]
    for candidate in units:
        unit = candidate
        if value < 1024 or candidate == units[-1]:
            break
        value *= 1024
    if unit == ""B"":
        return f""{int(value)} {unit}""
    return f""{value:.1f} {unit}""
```"
one-shot-mutmut-txt-mutmut-textdata-core-x-format-initials-mutmut-2-final-research-eval-e135c1fe675f,mutmut-txt-mutmut-textdata-core-x-format-initials-mutmut-2,one-shot,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_arithmetic,succeeded,True,True,False,True,passed,True,True,9,True,False,False,1,0,0,0,1,0,,,,,test_verification_failed,,6,6,1,1,87.50975893099985,1,src/mutmut_textdata/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,Full test suite passed after one-shot repair.
one-shot-mutmut-txt-mutmut-textdata-core-x-longest-common-prefix-mutmut-11-final-resear-37e985e10d35,mutmut-txt-mutmut-textdata-core-x-longest-common-prefix-mutmut-11,one-shot,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_arithmetic,succeeded,True,True,False,True,passed,True,True,9,True,False,False,1,0,0,0,1,0,,,,,test_verification_failed,,6,6,1,1,71.67440366400024,1,src/mutmut_textdata/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,Full test suite passed after one-shot repair.
one-shot-mutmut-txt-mutmut-textdata-core-x-mask-email-mutmut-17-final-research-evaluati-fb22556b2fd6,mutmut-txt-mutmut-textdata-core-x-mask-email-mutmut-17,one-shot,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_arithmetic,succeeded,True,True,False,True,passed,True,True,9,True,False,False,1,0,0,0,1,0,,,,,test_verification_failed,,6,6,1,1,99.82028981300027,1,src/mutmut_textdata/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,Full test suite passed after one-shot repair.
one-shot-mutmut-txt-mutmut-textdata-core-x-normalize-newlines-mutmut-1-final-research-e-3712186076e9,mutmut-txt-mutmut-textdata-core-x-normalize-newlines-mutmut-1,one-shot,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_constant,succeeded,True,True,False,True,passed,True,True,9,True,False,False,1,0,0,0,1,0,,,,,test_verification_failed,,6,6,1,1,70.16513283699987,1,src/mutmut_textdata/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,Full test suite passed after one-shot repair.
one-shot-mutmut-txt-mutmut-textdata-core-x-normalize-spaces-mutmut-1-final-research-eva-08e949e2a57d,mutmut-txt-mutmut-textdata-core-x-normalize-spaces-mutmut-1,one-shot,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_constant,succeeded,True,True,False,True,passed,True,True,9,True,False,False,1,0,0,0,1,0,,,,,test_verification_failed,,6,6,1,1,59.05861623299916,1,src/mutmut_textdata/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,Full test suite passed after one-shot repair.
one-shot-mutmut-txt-mutmut-textdata-core-x-parse-csv-line-mutmut-1-final-research-evalu-123017c01849,mutmut-txt-mutmut-textdata-core-x-parse-csv-line-mutmut-1,one-shot,strict,patchpilot-primary-research-benchmark,mutmut,medium,mutmut_boolean,succeeded,True,True,False,True,passed,True,True,9,True,False,False,1,0,0,0,1,0,,,,,test_verification_failed,,6,6,1,1,56.165973923999445,1,src/mutmut_textdata/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,Full test suite passed after one-shot repair.
one-shot-mutmut-txt-mutmut-textdata-core-x-parse-key-values-mutmut-19-final-research-ev-e59c0b91be42,mutmut-txt-mutmut-textdata-core-x-parse-key-values-mutmut-19,one-shot,strict,patchpilot-primary-research-benchmark,mutmut,medium,mutmut_boolean,succeeded,True,True,False,True,passed,True,True,9,True,False,False,1,0,0,0,1,0,,,,,test_verification_failed,,6,6,1,1,119.51966641299987,1,src/mutmut_textdata/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,Full test suite passed after one-shot repair.
one-shot-mutmut-txt-mutmut-textdata-core-x-redact-terms-mutmut-12-final-research-evalua-2d532c179aef,mutmut-txt-mutmut-textdata-core-x-redact-terms-mutmut-12,one-shot,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_arithmetic,escalated,False,False,False,False,failed,True,False,9,False,False,False,1,0,0,0,2,1,1,,1,1,user_escalated,user_escalated,6,6,1,1,94.09898540199993,0,,0,0,0,1,1,0,0,2,2,0,0,0,0,False,The failed one-shot patch was rolled back transactionally.
one-shot-mutmut-txt-mutmut-textdata-core-x-remove-duplicate-words-mutmut-4-final-resear-c9387bee9ccd,mutmut-txt-mutmut-textdata-core-x-remove-duplicate-words-mutmut-4,one-shot,strict,patchpilot-primary-research-benchmark,mutmut,medium,mutmut_boolean,succeeded,True,True,False,True,passed,True,True,9,True,False,False,1,0,0,0,1,0,,,,,test_verification_failed,,6,6,1,1,75.16961863699999,1,src/mutmut_textdata/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,Full test suite passed after one-shot repair.
one-shot-mutmut-txt-mutmut-textdata-core-x-slugify-mutmut-10-final-research-evaluation-ed78a958d8ac,mutmut-txt-mutmut-textdata-core-x-slugify-mutmut-10,one-shot,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_arithmetic,escalated,False,False,False,False,failed,True,False,9,False,False,True,2,2,0,0,1,0,,,,,decision_parse_error,decision_parse_error,3,3,0,0,0.687840696999956,0,,0,0,0,0,0,0,0,1,1,0,0,0,0,False,"The decision policy failed safely: PolicyResponseError: Model response contained neither a usable corrected function nor a replacement line: No valid changed lines in model diff: import re

def slugify(text: str) -> str:
    """"""Create a lowercase ASCII-style hyphenated slug.""""""
    lowered = text.strip().lower()
    normalized = re.sub(r""XX[^a-z0-9]+XX"", ""-"", lowered)
    return normalized.strip(""-"") First invalid response: ```python
import re

def slugify(text: str) -> str:
    """"""Create a lowercase ASCII-style hyphenated slug.""""""
    lowered = text.strip().lower()
    normalized = re.sub(r""XX[^a-z0-9]+XX"", ""-"", lowered)
    return normalized.strip(""-"")
``` Raw response: ```python
import re

def slugify(text: str) -> str:
    """"""Create a lowercase ASCII-style hyphenated slug.""""""
    lowered = text.strip().lower()
    normalized = re.sub(r""XX[^a-z0-9]+XX"", ""-"", lowered)
    return normalized.strip(""-"")
```"
one-shot-mutmut-txt-mutmut-textdata-core-x-split-sentences-mutmut-2-final-research-eval-dc2d7ccc8605,mutmut-txt-mutmut-textdata-core-x-split-sentences-mutmut-2,one-shot,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_arithmetic,succeeded,True,True,False,True,passed,True,True,9,True,False,False,1,0,0,0,1,0,,,,,test_verification_failed,,6,6,1,1,113.98414234999927,1,src/mutmut_textdata/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,Full test suite passed after one-shot repair.
one-shot-mutmut-txt-mutmut-textdata-core-x-strip-prefixes-mutmut-1-final-research-evalu-88954f2b7e8c,mutmut-txt-mutmut-textdata-core-x-strip-prefixes-mutmut-1,one-shot,strict,patchpilot-primary-research-benchmark,mutmut,easy,mutmut_constant,succeeded,True,True,False,True,passed,True,True,9,True,False,False,1,0,0,0,1,0,,,,,test_verification_failed,,6,6,1,1,112.40529113600041,1,src/mutmut_textdata/core.py,0,0,0,0,1,0,0,2,1,0,0,0,0,False,Full test suite passed after one-shot repair.
